"album_id","album_name","total_tracks","release_date","album_type","artist_names","artist_ids","cover"
"2aNeLNtAqtsx9XIpqPMHDh","313","8","2018-11-30","album","Putak","1VURARf1CD5wkFgIexChyq","https://i.scdn.co/image/ab67616d00004851109821822562c7c85884733e"
"07hqOO2tW4uQvQ61C6PXQN","Alfbt","7","2016-11-29","album","Putak","1VURARf1CD5wkFgIexChyq","https://i.scdn.co/image/ab67616d000048517aaae129f5e5ba18734f655a"
"1Muky4qC8QiC2hUIDqF5iR","Asabi Hashari","1","2024-06-30","single","021G,Putak","6U5mXNse56YUIYMdoPexGj,1VURARf1CD5wkFgIexChyq","https://i.scdn.co/image/ab67616d00004851ceb3d58559edd06f3b061235"
"2K8kfgZEVtBcefB6v07uWh","Habibi Azizam","1","2024-02-18","single","Putak,Sepehr Khalse","1VURARf1CD5wkFgIexChyq,56xU5k8sqnoBYj8X1k4Yfr","https://i.scdn.co/image/ab67616d0000485159ce9b0c745449d23c864419"
"3HxTXULIGxnxh76fbUzQhI","Bi Hess","1","2023-12-30","single","Putak","1VURARf1CD5wkFgIexChyq","https://i.scdn.co/image/ab67616d00004851e4b10b67f6d7d2900cc71e36"
"7C1yEnhtnPRzvBvWeVJ8Eh","Loco","1","2023-12-19","single","Behzad Leito,Putak,Young Sudden","4zNEj5bkHE0kNSpfIwgdvu,1VURARf1CD5wkFgIexChyq,0PGOS7VHyBpbxRhWgO4tZB","https://i.scdn.co/image/ab67616d00004851a298000d4173131c69cd043e"
"5b0xd0fV8ChQ4YI5y4BgOj","in milah","1","2023-11-13","single","Putak","1VURARf1CD5wkFgIexChyq","https://i.scdn.co/image/ab67616d0000485167f68c363cd33ad45ebc3ac5"
"2S0Kmq69yltZIcdAs2alp8","No Hook","1","2023-10-19","single","021kid,Putak","578d6XzxI0bCSi49dK0Qpx,1VURARf1CD5wkFgIexChyq","https://i.scdn.co/image/ab67616d000048519189813fe2611ef362ca7ad4"
"2K3UdcVWzDLuz7F1Jb29PI","Trackamun Mishe Release Boy","1","2023-10-14","single","Putak,Hiphopologist","1VURARf1CD5wkFgIexChyq,45YMrIBH74j8e2wNlRSSdK","https://i.scdn.co/image/ab67616d0000485122ec11d4e567877c91e8a51b"
"0C0pFBI0FVYBcqBjzMjRqn","Dey","1","2022-12-05","single","Putak,Soalk,ILLNOIZ","1VURARf1CD5wkFgIexChyq,4WXGOwBiAxQOicQN0g6ozx,3FkyloTVaxa9HacVw5lJPt","https://i.scdn.co/image/ab67616d00004851958799fd3d83d05fd625647f"
"2obrgNllIHf5KSXSKr9SiB","LAELAHAELALLAH","1","2022-09-25","single","Putak,Soalk,ILLNOIZ","1VURARf1CD5wkFgIexChyq,4WXGOwBiAxQOicQN0g6ozx,3FkyloTVaxa9HacVw5lJPt","https://i.scdn.co/image/ab67616d000048514c97f0df61e87eea8a752f8f"
"2GwfDneulOlQTEV9RovSaC","Shakhe Market Kie","1","2022-08-15","single","Putak,Soalk,ILLNOIZ","1VURARf1CD5wkFgIexChyq,4WXGOwBiAxQOicQN0g6ozx,3FkyloTVaxa9HacVw5lJPt","https://i.scdn.co/image/ab67616d00004851248bde894ed4c4293531d25e"
"0l7GNgPt6kYAKGFWgZ2qUp","NASA","1","2022-04-06","single","Behzad Leito,Catchybeatz,Putak","4zNEj5bkHE0kNSpfIwgdvu,25JIQIFASUvrcnzFL9CQhZ,1VURARf1CD5wkFgIexChyq","https://i.scdn.co/image/ab67616d0000485121ca5e401b1f4e09231f3c33"
"4Bms1IRuTTjc8uWMuSinEN","Bushido","1","2021-03-29","single","Catchybeatz,Putak","25JIQIFASUvrcnzFL9CQhZ,1VURARf1CD5wkFgIexChyq","https://i.scdn.co/image/ab67616d0000485122b457e4267daeb1d6d7a1b0"
"3heMqqvjyGzmYEkjT7wPLQ","Toole Sag","1","2020-11-24","single","Putak","1VURARf1CD5wkFgIexChyq","https://i.scdn.co/image/ab67616d000048518140edbaeeacedb226483678"
"2P2NCQnqeParlCzQl03598","Ehsasi","1","2020-04-23","single","Putak","1VURARf1CD5wkFgIexChyq","https://i.scdn.co/image/ab67616d00004851cb104a6a563bb34d2b3eca1a"
"7fP2F1RhqSDsoCSIoJkTQw","Mitikomon","1","2020-01-17","single","Putak","1VURARf1CD5wkFgIexChyq","https://i.scdn.co/image/ab67616d0000485160d45b8c2ac668f94a0d9282"
"60YonPc8E1dRf0t9D447jJ","Illuminati","1","2019-09-19","single","Putak","1VURARf1CD5wkFgIexChyq","https://i.scdn.co/image/ab67616d000048517a68c86cdda58d35632ad598"
"3fuZ3TujHLIgehZW9ysvz5","Irareji","1","2019-02-09","single","Putak","1VURARf1CD5wkFgIexChyq","https://i.scdn.co/image/ab67616d000048514ffc259ea9dbfd2de6daf6f5"
"2CPFrn6cNKa6nWI0PS8eE8","Pedar Madar","1","2018-12-26","single","Putak","1VURARf1CD5wkFgIexChyq","https://i.scdn.co/image/ab67616d00004851aead4ccbe069857672db444d"
"26UpFPNKrJDnhqxRXZZtRg","Born After Suicide","6","2016-08-30","single","Putak","1VURARf1CD5wkFgIexChyq","https://i.scdn.co/image/ab67616d00004851d9f0c342f97a162fd80cc8ef"
"6x0eaNBvWPaWpvBBAIaTQB","Oranjanova","5","2015-09-27","single","Putak","1VURARf1CD5wkFgIexChyq","https://i.scdn.co/image/ab67616d000048518e0f2609e9484d8e0f6f3c19"
"2pfQzmHTFsI6Qoy7RuN3Cz","Changar, Vol. 3","5","2014-12-26","single","Putak","1VURARf1CD5wkFgIexChyq","https://i.scdn.co/image/ab67616d000048513f5cb0ebdc96526ab4b664f5"
"5Z490fnoH2iZoECjJcnrte","Changar, Vol. 2","3","2013-07-16","single","Putak","1VURARf1CD5wkFgIexChyq","https://i.scdn.co/image/ab67616d0000485157ae7c5ce843097435e3124a"
"3VVTnXurnRRnPf0US3jjvu","Bache Tokhs","11","2023-05-08","album","Behzad Leito","4zNEj5bkHE0kNSpfIwgdvu","https://i.scdn.co/image/ab67616d0000485149a83510355ea53144678b87"
"3qjVDg0hjqQnTg3lGzEvgK","Nirvana","7","2023-07-31","album","Reza Pishro","0u4qrFczDmAsJesHPgbnru","https://i.scdn.co/image/ab67616d0000485182f420b7598a58f86c545e38"
"0NOzGRplOb1ImF9BQpEQSn","YAYA Album","13","2022-09-01","album","Catchybeatz","25JIQIFASUvrcnzFL9CQhZ","https://i.scdn.co/image/ab67616d00004851d11fdf69eb7c8aa28f16c694"
"75mbHoMrkobQUe5b1RCPti","Zooze","8","2022-12-24","album","Catchybeatz,Soalk,ILLNOIZ","25JIQIFASUvrcnzFL9CQhZ,4WXGOwBiAxQOicQN0g6ozx,3FkyloTVaxa9HacVw5lJPt","https://i.scdn.co/image/ab67616d00004851455b292d0e6a3ff0915efddc"
"3aZxbfWXQhF2Fw8n9aQYsQ","Peydashe","1","2019-09-29","single","Parsalip","3HdBTStjnFIoDKFSUQ0V1H","https://i.scdn.co/image/ab67616d000048516e09314284728b333efbb4e3"
"32aPY5hl5vM7Bhli3ATLXa","OGHYANOUS","1","2022-04-13","single","poobon","4hdsAoRTkGU11DynAg7iTw","https://i.scdn.co/image/ab67616d0000485191aadcbb260f998339fd363c"
"59pPCTlQga8EBlyZJWx8tQ","Chi shod","1","2021-12-09","single","Loan","2IOugU9ZtLoN33yIrV7SM4","https://i.scdn.co/image/ab67616d000048514ce691ae05f448dd6cb28c7b"
"61ls9EwSwhDuElW9xzyb3M","Zoozanaghe","14","2022-03-02","album","Mehrad Hidden,Moody Moussavi","0jCVTRvQkILbJvpviTpvd1,7r904p9PwBfRkGT3eQrZhj","https://i.scdn.co/image/ab67616d00004851b1ffc5b6d232e292942c72df"
"1OtxvzEVOEzgOAQuNIWxbI","Mehrad Hidden Online Performance in Tehran (Live)","20","2020-12-16","album","Mehrad Hidden","0jCVTRvQkILbJvpviTpvd1","https://i.scdn.co/image/ab67616d00004851948ee25ce784ed4d532cc328"
"33Uzg7I4qxhDHzuja29USa","Toonel, Vol. 2","14","2020-08-08","album","Mehrad Hidden","0jCVTRvQkILbJvpviTpvd1","https://i.scdn.co/image/ab67616d00004851dcb0962d372e1029a9c2e532"
"0xllTbEkAuLP6By9ms46MS","Sefr","9","2018","album","Mehrad Hidden","0jCVTRvQkILbJvpviTpvd1","https://i.scdn.co/image/ab67616d00004851d5e3483eb5201e40494a0ec3"
"12R1AKMnOuxDEhhxKOFpB9","Toonel, Vol. 1","11","2017-02-01","album","Mehrad Hidden","0jCVTRvQkILbJvpviTpvd1","https://i.scdn.co/image/ab67616d000048510bede26c5d06a6df296a64ad"
"4a8nVbcRrtPmXQZQLioG7o","Bozorg, Vol. 2","19","2015-02-27","album","Mehrad Hidden,Saman Wilson","0jCVTRvQkILbJvpviTpvd1,2CwNkCPsqVs4jRRpFJxR3H","https://i.scdn.co/image/ab67616d00004851450af20058815cad657632d0"
"0Kb9If1RugF6MCVSz5GxJH","Pizza","6","2024-05-31","single","Mehrad Hidden,Shayea","0jCVTRvQkILbJvpviTpvd1,3QNGoF6VzVNnkpjJDT3NHq","https://i.scdn.co/image/ab67616d00004851897fbe49e124514c09c8cc70"
"2uDzB5JhYHX7CL2cx6ztnP","Khodafez","1","2023-10-11","single","Mehrad Hidden,Sepehr Khalse","0jCVTRvQkILbJvpviTpvd1,2SFwcduI9cdZsG6UxnBm3C","https://i.scdn.co/image/ab67616d00004851ac8f54e8f08a37c7d477a7ee"
"0uqsw6lvMb3a0FgJD1Vu7r","Rakab","1","2023-07-07","single","Mehrad Hidden","0jCVTRvQkILbJvpviTpvd1","https://i.scdn.co/image/ab67616d00004851918e2439d2db3836542dd11f"
"5CAKbtN6w6TJy4tADpQ3n3","Nakhla","1","2023-02-10","single","Sijal,Mehrad Hidden,Sepehr Khalse","5F0BGBdSL945Bzxrq8aGbn,0jCVTRvQkILbJvpviTpvd1,2SFwcduI9cdZsG6UxnBm3C","https://i.scdn.co/image/ab67616d00004851a979ff93d3ba32fd88642803"
"0JuMLmkuFW20pUoVIi4HjW","Khodakooshi","1","2022-12-10","single","Arta,Mehrad Hidden","6gPKjPIXbBBnuLyLEq79Sz,0jCVTRvQkILbJvpviTpvd1","https://i.scdn.co/image/ab67616d00004851fb717efbeecbc693dcbd8e75"
"5MNPoQ1RHcnwz4UVSxqygs","Oof","1","2022-09-01","single","Mehrad Hidden","0jCVTRvQkILbJvpviTpvd1","https://i.scdn.co/image/ab67616d0000485136ca3d9fb13292ca2eba9d79"
"5nq4S0yU81sQbQs5wEVVm0","Shanbe (Alternative Version)","1","2022-06-22","single","Mehrad Hidden,Moody Moussavi","0jCVTRvQkILbJvpviTpvd1,7r904p9PwBfRkGT3eQrZhj","https://i.scdn.co/image/ab67616d0000485142c0339c74f850a5892d20fd"
"5OBzIRi2E7qSaPKsFTFqD3","Kaj (Acoustic Version)","1","2022-04-09","single","Mehrad Hidden,Moody Moussavi","0jCVTRvQkILbJvpviTpvd1,7r904p9PwBfRkGT3eQrZhj","https://i.scdn.co/image/ab67616d0000485149d9f46088b1655292fb25e1"
"0dhLf2cZY1VfdCh4tBqa3c","Aroos","1","2021-03-31","single","Saman Wilson,Mehrad Hidden","2CwNkCPsqVs4jRRpFJxR3H,0jCVTRvQkILbJvpviTpvd1","https://i.scdn.co/image/ab67616d00004851b66ce0e45f470c2b611aa5b6"
"7z1YhVYnswyW3aVijHK9JU","Riona","1","2021-03-06","single","Mehrad Hidden,HEEN","0jCVTRvQkILbJvpviTpvd1,3dt8LORgsqjLP8hAYsFKdY","https://i.scdn.co/image/ab67616d00004851256f5bc96ee866ccec6908f7"
"5Zb4OvldFwMUoAw2QNuBk4","Ciara","1","2021-03-06","single","Mehrad Hidden,HEEN","0jCVTRvQkILbJvpviTpvd1,3dt8LORgsqjLP8hAYsFKdY","https://i.scdn.co/image/ab67616d0000485152c8fed97a25db7ada93a028"
"66yGmhR8S8XkEC1bkaIk8O","Alavis","2","2021-02-17","single","Mehrad Hidden,HEEN","0jCVTRvQkILbJvpviTpvd1,3dt8LORgsqjLP8hAYsFKdY","https://i.scdn.co/image/ab67616d00004851d5028d2cd29747c0523ffa60"
"7aA9US6uxR34iyePC2Vy6e","Rock A Chock","1","2020-08-17","single","Mehrad Hidden,Reza Pishro","0jCVTRvQkILbJvpviTpvd1,0u4qrFczDmAsJesHPgbnru","https://i.scdn.co/image/ab67616d0000485121eb2d403fbd14ff78cf4565"
"1NeqwZTwZoMhdkfOSwGlOu","Mosser","1","2020-05-29","single","Shayea,Mehrad Hidden","3QNGoF6VzVNnkpjJDT3NHq,0jCVTRvQkILbJvpviTpvd1","https://i.scdn.co/image/ab67616d0000485163c127d910e0f43cff3cdf0c"
"3Mld7C1rtKcfckXoAAdOco","Seyl","1","2020-01-02","single","Mehrad Hidden","0jCVTRvQkILbJvpviTpvd1","https://i.scdn.co/image/ab67616d000048510f60dedcf6744698d4810223"
"7xPuaHlhCfX89H5rgld46S","Keybaz (Alternative Version)","1","2019-10-18","single","Mehrad Hidden","0jCVTRvQkILbJvpviTpvd1","https://i.scdn.co/image/ab67616d00004851994dd68af5318e5fa424ecd0"
"53zPdSbJYUZA0XfBFIImp7","Sefr (Alternative Version - Studio 54 Performance)","3","2019-06-15","single","Mehrad Hidden","0jCVTRvQkILbJvpviTpvd1","https://i.scdn.co/image/ab67616d0000485135f4645107057b400e11be24"
"5dcUCEx0YNckgeHCYLRb8L","Keybaz","1","2019-03-05","single","Mehrad Hidden","0jCVTRvQkILbJvpviTpvd1","https://i.scdn.co/image/ab67616d000048519f4f2e508fc052b636e4f074"
"37ZbMqJ795AOJKMpSNxdVP","Salakh","6","2019-02-27","single","Mehrad Hidden","0jCVTRvQkILbJvpviTpvd1","https://i.scdn.co/image/ab67616d000048510f26aa2cfcb8986e78b1e1c8"
"1ZV542Fb3u5BCDln5r2zjD","Ashpaz","1","2019-01-01","single","Mehrad Hidden","0jCVTRvQkILbJvpviTpvd1","https://i.scdn.co/image/ab67616d00004851b576c92ebbf431eecb5412ea"
"2fPxFTwStnAK3tB2hS2N1k","Miresam","1","2017","single","Mehrad Hidden","0jCVTRvQkILbJvpviTpvd1","https://i.scdn.co/image/ab67616d0000485168e6e7bb894c9a0f45f6bcc5"
"0fFHJoS1vk5aEBJ7IwcPSj","Lumpen (feat. Zakhmi)","1","2015-09-18","single","Mehrad Hidden","0jCVTRvQkILbJvpviTpvd1","https://i.scdn.co/image/ab67616d00004851c8315f0d6cac9823370007d6"
"4feBojTvJwEl0A536pC3Bq","Lili Lili Hozak","1","2012-12-21","single","Sohrab Mj,Mehrad Hidden","2B4DnBz9uzJN5nPgLEHCt7,0jCVTRvQkILbJvpviTpvd1","https://i.scdn.co/image/ab67616d0000485144cd73825d8d6cd6eec5d16f"
"5XNU2QTDaLGS6Gc6ihiaXD","Amadebash","18","2023-04-27","album","Shayea","3QNGoF6VzVNnkpjJDT3NHq","https://i.scdn.co/image/ab67616d00004851229c0f1193863d0176c87058"
"0AaERFhQBOxgxCq8ODks4U","Serotonin","10","2024-04-19","album","Sijal","5F0BGBdSL945Bzxrq8aGbn","https://i.scdn.co/image/ab67616d000048510a015fe1cc301452e87a4121"
"3wA5iFmkQpuF0UZwxHyDUl","Ravani","9","2021-04-17","album","Canis","6OPdGHW0QD6WknWX2tlzJm","https://i.scdn.co/image/ab67616d000048511a02301e68ec1ad58c767b23"
"2WQxDGSERRnawZRpmItbGF","Amadeus","11","2022-03-06","album","Alireza Jj","3tecdksDTajgP8xxkuDgyJ","https://i.scdn.co/image/ab67616d0000485127e1129cb47c8f681d73f052"
"7xcalgEQq1SsB4dYuUTrpL","Fresh","1","2021-11-26","single","Sijal,Sepehr Khalse","5F0BGBdSL945Bzxrq8aGbn,2SFwcduI9cdZsG6UxnBm3C","https://i.scdn.co/image/ab67616d00004851eb5d56a03dee74e6d5b6fed4"
"0qFwNSs8lHCryK7VrdrHTh","Zakhare Asli","10","2021-03-31","album","Sohrab Mj","2B4DnBz9uzJN5nPgLEHCt7","https://i.scdn.co/image/ab67616d0000485157194b179b1ef9112063795d"
"2fLGQBOMaLWIpYwVxp6pU1","Etesali","12","2020-10-28","album","Catchybeatz","25JIQIFASUvrcnzFL9CQhZ","https://i.scdn.co/image/ab67616d00004851ea5016069fb27cf8755f1d91"
"2bojvlaohPlF4myvTRHCEn","Erfan Singles, Vol. 1","18","2014-03-25","album","Erfan","1yPzb9mqugowOfUs2vIOgL","https://i.scdn.co/image/ab67616d0000485188ea4b6c9c30a617239778fa"
"4yWcW0RxV3hBqd6fcWXmKB","Moorche","1","2021-08-09","single","Sepehr Khalse","2SFwcduI9cdZsG6UxnBm3C","https://i.scdn.co/image/ab67616d0000485163d9b52dd2122eaed5cffaec"
"1vuW5jNumvkt6iSCOMYOpY","Oomadam Too Shahr","1","2021-07-17","single","Sijal,Behzad Leito","5F0BGBdSL945Bzxrq8aGbn,4zNEj5bkHE0kNSpfIwgdvu","https://i.scdn.co/image/ab67616d00004851281ac23af79b224c49484139"
"12T5FyOB554BjL4wg9uJtP","Balance","1","2021-07-27","single","Alireza Jj","3tecdksDTajgP8xxkuDgyJ","https://i.scdn.co/image/ab67616d00004851f63b146d97e93805c59758d7"
"6N3zd5EK7MqzZdQutOpwni","Yeksin","5","2017-09-20","single","Sohrab Mj","2B4DnBz9uzJN5nPgLEHCt7","https://i.scdn.co/image/ab67616d00004851c1299b6389173db8a73533b4"
"4SiqOJaUlpo2qbQWxr1axk","Gang Gang Gang","1","2022-08-31","single","Canis","6OPdGHW0QD6WknWX2tlzJm","https://i.scdn.co/image/ab67616d00004851dff1c8223c8c4fe58b81ade4"
"3qUULxcBJJa6Nhq6Xlt5ol","Shakhsi","9","2018-06-25","album","Zakhmi","4jE3X9cADx45YcmBiteecQ","https://i.scdn.co/image/ab67616d00004851674dd29a8e4897e104b1ce2b"
"3cX2CPbcogaXGchMJV56sI","Journalist","1","2022-03-09","single","Saman Wilson,Sepehr Khalse,Saady","2CwNkCPsqVs4jRRpFJxR3H,2SFwcduI9cdZsG6UxnBm3C,2ANwDdVHSYvhHLBtmwTcag","https://i.scdn.co/image/ab67616d00004851f5e96a0d3258c7064a3df627"
"5X3X49Dh6NJuyodKCfLTTe","Kamin","1","2019","single","Zakhmi","4jE3X9cADx45YcmBiteecQ","https://i.scdn.co/image/ab67616d000048512f0450e6f8201c87930c99a0"
"1bIOyuo3NycVUBBtZaGpmy","Baazi (Remix)","1","2020-02-18","single","Ali Tii","5suKXPesQNGGYny0LTp7YO","https://i.scdn.co/image/ab67616d0000485118037d0da846f50d12f0fead"
"4maapN8LfMYEsfRvL4Y5Wq","42 Documentary (Original Motion Picture Soundtrack)","5","2020-01-09","single","HEEN","3dt8LORgsqjLP8hAYsFKdY","https://i.scdn.co/image/ab67616d0000485114f63ca38d4ae0f564d5699b"
"4bSifOM0G5Hlkju6dTuvPp","Barf (Remix)","1","2020-10-20","single","Amir Mro,Amirhossein Yazdani","1flrOI4Kzk6uCH5w7bvtc0,5UG8pzU8a6IdhtaD24NaOM","https://i.scdn.co/image/ab67616d0000485129c53264e5a72e5c7314eab3"
"1iHdHjSTaN6uWvbc43uNau","Menhaye Yek","1","2020-11-03","single","Sohrab Mj","2B4DnBz9uzJN5nPgLEHCt7","https://i.scdn.co/image/ab67616d00004851426a0cfba0754427e4a707b3"
"5rfMH8tcalyKlvQ5ZJrn9k","Az Tehran Motenaferan","1","2021-03-24","single","Sohrab Mj","2B4DnBz9uzJN5nPgLEHCt7","https://i.scdn.co/image/ab67616d0000485190306850334664f0b58ebb92"
"4rkNGBKMiRPo2nYa0MKl7A","Dochar","1","2018-07-23","single","Saeed Dehghan","4Fur00fBe3AKKXw7tlVXmr","https://i.scdn.co/image/ab67616d00004851470ae8599cf95be26ff6373b"
"0l890uOLG1epM5m0zGKqRW","Khodafez","1","2013-06-27","single","Dariu$h,Saeed Dehghan","3HQedAYh7K5YW4MD108gP3,4Fur00fBe3AKKXw7tlVXmr","https://i.scdn.co/image/ab67616d000048515d578a04b93b7e85bb7e1a01"
"7oQ2HPJmaoE8PZlGDAnkgG","Old of YAS","18","2008-06-05","album","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d000048515c33361cd39529ad83375304"
"4QodahGgfMBmeSgouVWAEs","Agaah","1","2023-06-27","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d00004851a82db0b8c80fd72292d8a51c"
"4LCKSIrEEgRth70fHuoH2U","Sefareshi","1","2022-06-29","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d00004851ac2303d5ef4a9b821f1398b7"
"2xkHQDBMexzQFTU2YMxo4M","BEEM / بیم","1","2022-05-28","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d000048518bc7f6c85b6ebd9624cc7f83"
"3GQ8re7LAurMSZjvi7Gz8d","LaL","1","2020-08-01","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d000048516728d77ee6700b5b817242c5"
"2bSEv5xqouAFjBqzgpJOJ2","Agah","1","2020-07-16","single","MoeR,Yas","4hW54ZKwP5LBMxJVGwDbLL,7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d00004851b8d7575c9885a3041b4bc76c"
"1lxXlLE6BKGKCce3q2L4I7","Esalat","1","2019-12-31","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d00004851322c27a4485ef6fb1c55d676"
"7u8RoAEsSDoDafuqYjnS4A","Bande Naaf Ta Khatte Saaf","1","2018-01-15","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d00004851eb84c4a5976007afb69acb3c"
"6CgagEReZBm4aENfI0JKrD","Sarkoob","1","2017-11-01","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d00004851051cc16b8b7cb33b44aa7374"
"4Yii9byBa3izI2CzpAdE2D","Nameyi Be Farzand","1","2016-10-12","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d000048517ff8274162da1b77a344a154"
"6DCvwDNUWzdCUTAoiIayCn","Barcode","1","2016-05-25","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d0000485196e485196d6f66efc71959b4"
"16LQA8SEAhOfMECEIzNdkU","Boghz Yani","1","2016-02-18","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d00004851bcfeb01dfd9485ce734ce81a"
"5RJ4MlgHVSqwA9PT7LZA7i","Hamechi Dorost Mishe","1","2015-11-01","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d00004851ef7899de42355c9fd2bf0b30"
"6EJzINYQKwntUBzYOnwoNt","Mosafer","1","2015-10-01","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d000048519da21672c4c8744d3f7e0165"
"2K7jgF1ecvgOmz8Qr3DoZS","Bad Shodam","1","2015-03-14","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d000048519be6ac3bbf12cceff8493319"
"1QvnM5gjv3AIaA2ZosljLD","Vasiat Nameh","1","2014-11-23","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d0000485189eefcb3a20d230fb8d06c14"
"32WMbku2vXNpQjd1rsOVS9","Sedaye Ettehad","1","2014-11-01","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d0000485150121be82c890416bd499585"
"4TyMCeZd9aHg3HvImw0bLV","Overdose","1","2014-08-01","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d000048510c3a3ecbdae4d26907c1687d"
"2ei6rFTcLfoJvJ9Wze340p","Az Maast Ke Bar Maast","1","2014-06-01","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d00004851f981ade44982c5dda18dceca"
"0QtJOmwVxUt78g8R0hSGAI","Man Edame Midam (I'll Continue)","1","2014-01-28","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d000048517b0eea0edc6ffe5fc0038d3d"
"615YVRWWZUwCYjHA1jjgo3","Amen","1","2013-12-01","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d00004851fe019157919fccd035382c2b"
"28pW2iseFIXprUVyiVnyiy","Faryas (Faryade Yas) - Shout - فریاد یاس","1","2013-03-07","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d0000485131e5884b9f1e0a99d9e6f496"
"3rIjBG7mXYGOLAfDgmxvSS","Vaghte Raftan","1","2012-11-06","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d0000485118dcf1bebb7d4ba772ec7b1a"
"03XVJwyzJ4cso5NK6AUzUb","Man Mijangam (I'll Fight On) - من میجنگم","1","2012-05-26","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d00004851f3f8064119b75078998ad05c"
"1b8Av3hUd3A3AKWC0Oow5V","Az Chi Begam","1","2011-10-24","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d000048511c2c42ff875c690579ce82ab"
"7arksKIkmV6kndMJhOgcA6","Sarbaz E Vatan (Soldier) - سرباز وطن (feat. Oz n da Deacon)","1","2011-07-17","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d000048517de178ef7fdff364a5130e1f"
"21pTG0HYOkXbRTU8qtbxzQ","Ghesse e Zirzamin","1","2010-11-01","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d00004851580dd6660ef7aa42b4919683"
"1VN0eyy0GOXrgvbXwG2c2q","Bekhatere Man","1","2010-01-23","single","Yas","7b8pXheEOc28fyFJnQzqmL","https://i.scdn.co/image/ab67616d000048515c80d539bf31111a2c3cfcf6"
"6a2bN7yM2AvgReuhGYtmEd","Overdose","11","2014-09-29","compilation","Various Artists","0LyfQWJT6nXafLPZqxe9Of","https://i.scdn.co/image/ab67616d0000485186f33e38667e98cc9ab33be7"
"0VhyoinjTfrC7WrOdjli9i","Khanevadegi 2","1","2022-03-18","single","Various Artists","0LyfQWJT6nXafLPZqxe9Of","https://i.scdn.co/image/ab67616d00004851c0960adfb903e91fc073e1b0"
"4zt0mwaRTjt0ihktrr5938","Vaghte Raftan","1","2012-09-13","single","Aamin","5hZX3pticayi6VEPb2rQSr","https://i.scdn.co/image/ab67616d000048517694ba703acafaee63e05eb5"
"3pSRyxgUco7oHykmYfhO33","Nisti","1","2010-03-14","single","Aamin","5hZX3pticayi6VEPb2rQSr","https://i.scdn.co/image/ab67616d00004851d6af1e95c14fc87680ec951a"
"0Sn5FP54jiwgnS4uUejihw","Amen آمین (feat. Yas)","1","2013-08-18","single","Aamin","5hZX3pticayi6VEPb2rQSr","https://i.scdn.co/image/ab67616d000048519f6ef093aaa308ad5732dbb0"
"1wkmD9HEFCdLo8ED0Dt1jo","Ma France à moi (Bande Originale du film)","16","2023-12-20","album","ACX.","0ArCJQH2QWMjr4lhdeb9CC","https://i.scdn.co/image/ab67616d00004851410e50e1127a2d338db084af"
"6G9sUpvJH0NlzrDcbQiYAk","Komak","1","2007-04-12","single","Aamin","5hZX3pticayi6VEPb2rQSr","https://i.scdn.co/image/ab67616d00004851c91af03b92995a789e73de9d"
"4kcCkH8zAdQ4phZByXekiY","Boghz Yani","1","2016-11-26","single","Aamin","5hZX3pticayi6VEPb2rQSr","https://i.scdn.co/image/ab67616d00004851655190d4288346e39e1add7f"
